reference_name,reference_doi,species_superorder,species_name,marine_province,location_name,lat,long,date,sex,trait_class,trait_name,standard_name,method_name,model_name,value,value_type,precision,precision_type,precision_upper,sample_size,dubious,validated,validation_type,notes,contributor_id,depth
tanaka1991,,Batoidea,Pristis pristis,East Australian coast,Oriomo River Estuary & other areas of Northern Australia and Papua New Guinea,,,,Pooled,Age,Amax-observed,Year,Vertebrae - Spine - Tooth Plate,Back calculated,44,,,,,,,,,,ajudah,
tanaka1991,,Batoidea,Pristis pristis,East Australian coast,Oriomo River Estuary & other areas of Northern Australia and Papua New Guinea,,,,Pooled,Age,Amax-estimated,Year,Vertebrae - Spine - Tooth Plate,Back calculated,58.2,,,,,,,,,,ajudah,
taniuchi1991a,,Batoidea,Pristis pristis,East Australian coast,Northern Australia & Papa New guinea ,,,,Pooled,Length,Lbirth,cm TL,Smallest free swimming individual,Observational,77.8,,,,,,,,,,ajudah,
taniuchi2003,,Batoidea,Pristis pristis,Eastern India coast,"Betsiboka River, Madagascar",,,,Pooled,Length,Lbirth,cm TL,Smallest free swimming individual,Observational,78.9,,,,,,,,,,ajudah,
thorburn2004a,,Batoidea,Pristis pristis,Western Australian and Indonesian coast,"Fitzroy River, Australia ",,,,Pooled,Length,Lbirth,cm TL,Smallest free swimming individual,Observational,81.5,,,,,,,,,,ajudah,
thorburn2007,,Batoidea,Pristis pristis,Western Australian and Indonesian coast,"Kimberley Region, Western Australia",,,2002-2004,Female,Length,Length at first maturity,cm TL,Directly observed,Observational,300,raw_value,,,,,,,,,ajudah,
thorburn2008,10.1007/s10641-007-9306-6,Batoidea,Pristis clavata,Western Australian and Indonesian coast,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",,,2002-2004,Female,Length,Lmax-observed,cm TL,Max observed size,Observational,212.5,max,,,,1,TRUE,,,Immature,ajudah,
thorburn2008,10.1007/s10641-007-9306-6,Batoidea,Pristis clavata,Western Australian and Indonesian coast,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",,,2002-2004,Male,Length,Lmax-observed,cm TL,Max observed size,Observational,233.2,max,,,,1,TRUE,,,Immature,ajudah,
thorburn2008,10.1007/s10641-007-9306-6,Batoidea,Pristis clavata,Western Australian and Indonesian coast,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",,,2002-2004,Pooled,Relationships,a,Coefficient,Derived,Length-Length,0.6142,raw_value,,,,44,,,,Rostral length = a (TL)^b,ajudah,
thorburn2008,10.1007/s10641-007-9306-6,Batoidea,Pristis clavata,Western Australian and Indonesian coast,"Fitzroy, May and Robsinson Rivers and inshore waters of King Sound, Kimberley Region, Western Australia",,,2002-2004,Pooled,Relationships,b,Coefficient,Derived,Length-Length,0.8475,raw_value,,,,44,,,,Rostral length = a (TL)^b,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Pooled,Length,Lbirth,cm TL,Smallest free swimming individual,Observational,73,min,,range,80,,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Male,Length,Length at first maturity,cm TL,Directly observed,Logistic,300,raw_value,,,,30,,,,"Maturity may begin at  240, mature at 300",ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Length,Length at first maturity,cm TL,Directly observed,Observational,300,raw_value,,,,67,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Uterine fecundity,n,Macroscopic observation,Observational,1,min,,range,13,67,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Uterine fecundity,n,Macroscopic observation,Observational,7.3,mean,,,,67,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Length,Length at maternity,cm TL,Directly observed,Observational,305,min,,range,424,25,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Length,Length at maternity,cm TL,Directly observed,Observational,368.9,mean,,,,25,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Embryonic sex ratio,Ratio,,,0.86:1,raw_value,,,,67,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Gestation length,Month,Proportion gravid females,,5,raw_value,,,,,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Breeding interval,Year,Proportion gravid females,Observational,0.5,,,,,52,,,,based on n of gravid vs. non. Gravid femals,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Breeding,Month,Proportion gravid females,,May,min,,range,July,,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Parturition,Month,Proportion gravid females,,October,min,,range,December,,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Reproductive mode,Category,,,Lecithotrophic viviparous,,,,,,,,,,ajudah,
thorson1976a,,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,,Female,Reproduction,Breeding,Month,,,May,min,,range,July,,,,,,ajudah,
thorson1982a,10.1007/BF00002497,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,1966-1977,Female,Length,Lmax-observed,cm TL,Max observed size,Observational,429,max,,,,1,,,,,ajudah,
thorson1982a,10.1007/BF00002497,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,1966-1977,Male,Length,Lmax-observed,cm TL,Max observed size,Observational,384,max,,,,1,,,,,ajudah,
thorson1982a,10.1007/BF00002497,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,1966-1977,Pooled,Age,Age at first maturity,Year,Mark-Recapture,Observational,10,,,,,377,TRUE,,,"Based on birth length, sexual maturity, and growth rate + opinion",ajudah,
thorson1982a,10.1007/BF00002497,Batoidea,Pristis pristis,Central American coast,Lake Nicaragua-Rio San Juan System,,,1966-1977,Pooled,Age,Amax-estimated,Year,Mark-Recapture,Observational,30,,,,,377,TRUE,,,"Based on birth length, sexual maturity, and growth rate + opinion",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Anoxypristis cuspidata,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,215,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Pristis pristis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,349,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Chiloscyllium punctatum,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,88,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Stegostoma fasciatum,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,186,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Hemigaleus australiensis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,90,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus amblyrhynchoides,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,87,max,,,,1,TRUE,,,"Immature, low sample size",ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus amboinensis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,95,max,,,,1,TRUE,,,"Immature, low sample size",ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus brevipinna,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,158,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus coatesi,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,88,max,,,,1,,,,Largest size in literature,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus fitzroyensis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,123,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus leucas,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,192,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus limbatus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,91,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus macloti,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,90,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus sorrah,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,100,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus tilstoni,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,139,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Rhizoprionodon acutus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,86,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Rhizoprionodon taylori,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,68,max,,,,1,,,,Largest size in literature,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Chiloscyllium punctatum,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0043,raw_value,,,,9,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Chiloscyllium punctatum,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.9847,raw_value,,,,9,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Stegostoma fasciatum,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0089,raw_value,,,,4,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Stegostoma fasciatum,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.7313,raw_value,,,,4,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus coatesi,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0066,raw_value,,,,127,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Carcharhinus coatesi,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.9286,raw_value,,,,127,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Rhizoprionodon acutus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0055,raw_value,,,,64,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Rhizoprionodon acutus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.9298,raw_value,,,,64,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Rhizoprionodon taylori,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0026,raw_value,,,,185,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Rhizoprionodon taylori,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,3.1558,raw_value,,,,185,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Eusphyra blochii,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,159,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Sphyrna lewini,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,171,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Sphyrna mokarran,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,150,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Anoxypristis cuspidata,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,215,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Pristis pristis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,349,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Rhina ancylostoma,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,165,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Rhynchobatus palpebratus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,234,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Glaucostegus typus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm TL,Max observed size,Observational,240,max,,,,1,TRUE,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Gymnura australis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,77,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Hemitrygon longicauda,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,31,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Himantura australis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,140,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Himantura leoparda,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,104,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Maculabatis astra,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,76,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Neotrygon annotata,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,30,max,,,,1,,,,Largest size in literature,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Neotrygon picta,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,14,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Pastinachus ater,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,100,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Pateobatis fai,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,170,max,,,,1,TRUE,,,"Low sample size, largest size in literature",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Pateobatis hortlei,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,112,max,,,,1,,,,Largest size in literature,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Urogymnus acanthobothrium,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,114,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Aetomylaeus caeruleofasciatus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,52,max,,,,1,,,,,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Aetobatus ocellatus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,107,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Rhinoptera neglecta,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,140,max,,,,1,TRUE,,,Largest size in literature,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Mobula alfredi,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Length,Lmax-observed,cm DW,Max observed size,Observational,220,max,,,,1,TRUE,,,Low sample size,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Eusphyra blochii,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.006,raw_value,,,,50,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Galeomorphii,Eusphyra blochii,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.8748,raw_value,,,,50,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Rhynchobatus palpebratus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0045,raw_value,,,,21,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Rhynchobatus palpebratus,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.9959,raw_value,,,,21,,,,W = a(TL)^b,ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Gymnura australis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0055,raw_value,,,,49,,,,"DW, W = a(TL)^b",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Gymnura australis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,3.108,raw_value,,,,49,,,,"DW, W = a(TL)^b",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Hemitrygon longicauda,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.1708,raw_value,,,,4,TRUE,,,"Low sample size,W = a(TL)^b, DW",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Hemitrygon longicauda,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.5027,raw_value,,,,4,TRUE,,,"Low sample size,W = a(TL)^b, DW",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Himantura australis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0728,raw_value,,,,6,TRUE,,,"Combined H. australis + leoparda, W = a(TL)^b, DW",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Himantura australis,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,b,Coefficient,Derived,,2.7578,raw_value,,,,6,TRUE,,,"Combined H. australis + leoparda, W = a(TL)^b, DW",ajudah,
White2019,10.1038/s41598-019-45715-w,Batoidea,Himantura leoparda,East Australian coast,Gulf of Papua,,,2014-2015,Pooled,Relationships,a,Coefficient,Derived,,0.0728,raw_value,,,,6,TRUE,,,"Combined H. australis + leoparda, W = a(TL)^b, DW",ajudah,
